AgeGroup,Differentiation,Stemness
"Age[20,60)",0.142266305,0.093443973
"Age[20,60)",0.119346341,0.107432236
"Age[20,60)",0.110559138,0.094154005
"Age[20,60)",0.137299944,0.086133319
"Age[20,60)",0.159811016,0.094639938
"Age[20,60)",0.139900239,0.115394545
"Age[20,60)",0.117783075,0.064542415
"Age[20,60)",0.090206558,0.078324273
"Age[20,60)",0.107266916,0.094963595
"Age[20,60)",0.125311959,0.105179966
"Age[20,60)",0.148577874,0.125523917
"Age[20,60)",0.112100166,0.052568031
"Age[20,60)",0.135759277,0.117475901
"Age[20,60)",0.109767967,0.092539264
"Age[20,60)",0.092811594,0.055074047
"Age[20,60)",0.098009499,0.070465239
"Age[20,60)",0.145772481,0.09540147
"Age[20,60)",0.136468764,0.11211397
"Age[20,60)",0.162721768,0.091191308
"Age[20,60)",0.146408881,0.112498532
"Age[20,60)",0.129963976,0.08190672
"Age[20,60)",0.137331159,0.108644457
"Age[20,60)",0.161785751,0.117872862
"Age[20,60)",0.140487145,0.071132703
"Age[20,60)",0.133269249,0.086192232
"Age[20,60)",0.118542606,0.085319741
"Age[20,60)",0.122227632,0.093948651
"Age[20,60)",0.133044439,0.086450494
"Age[20,60)",0.173092443,0.112501835
"Age[20,60)",0.156219495,0.098125546
"Age[20,60)",0.144473825,0.123065107
"Age[20,60)",0.149891083,0.118315704
"Age[20,60)",0.158650079,0.101700703
"Age[20,60)",0.137518522,0.076307827
"Age[20,60)",0.142318013,0.098622968
"Age[20,60)",0.117393658,0.068513928
"Age[20,60)",0.10135702,0.055729693
"Age[20,60)",0.125948617,0.078640533
"Age[20,60)",0.132563129,0.072210363
"Age[20,60)",0.143266175,0.113663423
"Age[20,60)",0.130117165,0.084590642
"Age[20,60)",0.146343303,0.105303493
"Age[20,60)",0.152679042,0.114656963
"Age[20,60)",0.131866699,0.103852736
"Age[20,60)",0.11254564,0.07498366
"Age[20,60)",0.125394385,0.072536367
"Age[20,60)",0.145667657,0.083747488
"Age[20,60)",0.100641796,0.060831862
"Age[20,60)",0.124016028,0.08928431
"Age[20,60)",0.106124788,0.057514879
"Age[20,60)",0.153673934,0.08434258
"Age[20,60)",0.117440225,0.057561913
"Age[20,60)",0.161610638,0.098741465
"Age[20,60)",0.120466366,0.074778874
"Age[20,60)",0.144474791,0.092190741
"Age[20,60)",0.1379033,0.095914247
"Age[20,60)",0.123068817,0.10463623
"Age[20,60)",0.15221181,0.103497976
"Age[20,60)",0.083399313,0.077158652
"Age[20,60)",0.132163708,0.079064811
"Age[20,60)",0.112974405,0.084512523
"Age[20,60)",0.140992748,0.110082374
"Age[20,60)",0.099155109,0.082464761
"Age[20,60)",0.145358286,0.102137636
"Age[20,60)",0.143564899,0.098826441
"Age[20,60)",0.123350918,0.065460177
"Age[20,60)",0.139823764,0.087764496
"Age[20,60)",0.13320717,0.081716294
"Age[20,60)",0.139933946,0.078762344
"Age[20,60)",0.147795489,0.095533293
"Age[20,60)",0.146123708,0.09591687
"Age[20,60)",0.12541586,0.130479378
"Age[20,60)",0.146815206,0.110477075
"Age[20,60)",0.140069445,0.076649311
"Age[20,60)",0.102757512,0.069858888
"Age[20,60)",0.146235696,0.094675597
"Age[20,60)",0.100280794,0.087179884
"Age[20,60)",0.158179348,0.101741323
"Age[20,60)",0.143815069,0.098446789
"Age[20,60)",0.120079992,0.076195525
"Age[20,60)",0.117328208,0.070641945
"Age[20,60)",0.148439388,0.103134212
"Age[20,60)",0.13398121,0.094778917
"Age[20,60)",0.148028506,0.108643649
"Age[20,60)",0.140518328,0.108433369
"Age[20,60)",0.128293235,0.086639218
"Age[20,60)",0.144380583,0.1102643
"Age[20,60)",0.137972283,0.10445177
"Age[20,60)",0.153874784,0.100890495
"Age[20,60)",0.13308401,0.094171009
"Age[20,60)",0.137908294,0.090577044
"Age[20,60)",0.161014237,0.081832957
"Age[20,60)",0.146317426,0.107472001
"Age[20,60)",0.151376039,0.07137704
"Age[20,60)",0.133974974,0.097811705
"Age[20,60)",0.13813143,0.115677446
"Age[20,60)",0.12181337,0.073409716
"Age[20,60)",0.153713164,0.115850488
"Age[20,60)",0.124597261,0.074428989
"Age[20,60)",0.108909326,0.079346293
"Age[20,60)",0.12226428,0.088028629
"Age[20,60)",0.141993073,0.083980442
"Age[20,60)",0.139615668,0.095508376
"Age[20,60)",0.163552547,0.093519899
"Age[20,60)",0.181194297,0.129986803
"Age[20,60)",0.153251465,0.098971851
"Age[20,60)",0.140570621,0.105556922
"Age[20,60)",0.133546255,0.121164478
"Age[20,60)",0.159804692,0.115315973
"Age[20,60)",0.156343637,0.129059215
"Age[20,60)",0.097761985,0.070833814
"Age[20,60)",0.135554622,0.053767964
"Age[20,60)",0.147135834,0.075810154
"Age[20,60)",0.107414615,0.066383456
"Age[20,60)",0.131893402,0.108767988
"Age[20,60)",0.148885205,0.078904317
"Age[20,60)",0.134236009,0.115396708
"Age[20,60)",0.143623441,0.109790658
"Age[20,60)",0.147717039,0.122000316
"Age[20,60)",0.136544223,0.080543588
"Age[20,60)",0.137093927,0.083644258
"Age[20,60)",0.107307459,0.079213196
"Age[20,60)",0.175385556,0.11168353
"Age[20,60)",0.157937481,0.131144526
"Age[20,60)",0.128574537,0.073933441
"Age[20,60)",0.132322299,0.062137647
"Age[20,60)",0.131303609,0.09355769
"Age[20,60)",0.152746843,0.082978347
"Age[20,60)",0.158707362,0.108309215
"Age[20,60)",0.143934331,0.106783815
"Age[20,60)",0.133704988,0.119056178
"Age[20,60)",0.149168049,0.102870279
"Age[20,60)",0.101091501,0.074400127
"Age[20,60)",0.101601789,0.063961695
"Age[20,60)",0.141921456,0.115072459
"Age[20,60)",0.128721534,0.09232129
"Age[20,60)",0.149336642,0.100845774
"Age[20,60)",0.134873163,0.098869178
"Age[20,60)",0.155842485,0.105592382
"Age[20,60)",0.1223186,0.075048359
"Age[20,60)",0.153638221,0.118937661
"Age[20,60)",0.117303526,0.07240005
"Age[20,60)",0.148617836,0.113672737
"Age[20,60)",0.113980045,0.063362204
"Age[20,60)",0.142258763,0.087410887
"Age[20,60)",0.124104145,0.096553093
"Age[20,60)",0.124273101,0.071092056
"Age[20,60)",0.126927801,0.098091177
"Age[20,60)",0.139215745,0.078325185
"Age[20,60)",0.150871434,0.10089109
"Age[20,60)",0.129974594,0.09301164
"Age[20,60)",0.135176685,0.109259672
"Age[20,60)",0.127782358,0.095605759
"Age[20,60)",0.156203422,0.101536534
"Age[20,60)",0.094156459,0.091606592
"Age[20,60)",0.13573177,0.071851171
"Age[20,60)",0.128987137,0.07120944
"Age[20,60)",0.121437592,0.074758219
"Age[20,60)",0.141931865,0.077524381
"Age[20,60)",0.154379647,0.106711278
"Age[20,60)",0.147847,0.090946594
"Age[20,60)",0.15148909,0.09212721
"Age[20,60)",0.156998823,0.075713968
"Age[20,60)",0.14185549,0.105482676
"Age[20,60)",0.118637846,0.087090664
"Age[20,60)",0.110848341,0.084565406
"Age[20,60)",0.110610702,0.090712816
"Age[20,60)",0.163099463,0.116372987
"Age[20,60)",0.114864856,0.094792969
"Age[20,60)",0.1298772,0.074654921
"Age[20,60)",0.120421184,0.082883737
"Age[20,60)",0.135047553,0.118968712
"Age[20,60)",0.147954257,0.121996593
"Age[20,60)",0.142258608,0.109168059
"Age[20,60)",0.146251886,0.089259638
"Age[20,60)",0.149808986,0.096126007
"Age[20,60)",0.132960043,0.073886644
"Age[20,60)",0.157400425,0.096509089
"Age[20,60)",0.136787472,0.071620422
"Age[20,60)",0.140696396,0.087878448
"Age[20,60)",0.157234011,0.12027365
"Age[20,60)",0.123595665,0.085578128
"Age[20,60)",0.157475054,0.096069232
"Age[20,60)",0.127162443,0.100305148
"Age[20,60)",0.110248141,0.05676965
"Age[20,60)",0.148248023,0.093896565
"Age[20,60)",0.128759036,0.075819979
"Age[20,60)",0.130046535,0.097231138
"Age[20,60)",0.132607366,0.078664214
"Age[20,60)",0.15215228,0.116973272
"Age[20,60)",0.155876124,0.118771202
"Age[20,60)",0.15010112,0.117171962
"Age[20,60)",0.145685578,0.108208684
"Age[20,60)",0.167420227,0.104965194
"Age[20,60)",0.154111432,0.100386171
"Age[20,60)",0.127792581,0.106776093
"Age[20,60)",0.084645983,0.043572166
"Age[20,60)",0.157585121,0.100107105
"Age[20,60)",0.151349477,0.100418873
"Age[20,60)",0.146799367,0.119747183
"Age[20,60)",0.112708977,0.073677502
"Age[20,60)",0.15106242,0.110769678
"Age[20,60)",0.14435707,0.120103524
"Age[20,60)",0.146991155,0.0775438
"Age[20,60)",0.163175586,0.101839013
"Age[20,60)",0.138439081,0.096974645
"Age[20,60)",0.137790258,0.095992155
"Age[20,60)",0.134158488,0.092202148
"Age[20,60)",0.175629448,0.106155776
"Age[20,60)",0.128941023,0.087387804
"Age[20,60)",0.15781243,0.090813103
"Age[20,60)",0.135001883,0.093074985
"Age[20,60)",0.136238386,0.077832894
"Age[20,60)",0.126787426,0.111916045
"Age[20,60)",0.139398792,0.083618564
"Age[20,60)",0.15193156,0.09633564
"Age[20,60)",0.154108202,0.115263808
"Age[20,60)",0.124212455,0.091282725
"Age[20,60)",0.139641026,0.090750891
"Age[20,60)",0.09800072,0.052084083
"Age[20,60)",0.146114093,0.100271004
"Age[20,60)",0.155459866,0.104965795
"Age[20,60)",0.151710572,0.077790564
"Age[20,60)",0.135335752,0.091173922
"Age[20,60)",0.145830649,0.11535934
"Age[20,60)",0.120176674,0.091689992
"Age[20,60)",0.148510897,0.093834307
"Age[20,60)",0.143419539,0.096460957
"Age[20,60)",0.132880129,0.109987991
"Age[20,60)",0.134520456,0.09890262
"Age[20,60)",0.151501353,0.075578628
"Age[20,60)",0.115567098,0.08933634
"Age[20,60)",0.133991598,0.085967022
"Age[20,60)",0.109755311,0.090145275
"Age[20,60)",0.124160491,0.09749419
"Age[20,60)",0.155419095,0.077909563
"Age[20,60)",0.123537529,0.067738122
"Age[20,60)",0.096235354,0.068995215
"Age[20,60)",0.130431453,0.083635239
"Age[20,60)",0.160386965,0.109505801
"Age[20,60)",0.115320746,0.089126434
"Age[20,60)",0.117905226,0.086794926
"Age[20,60)",0.155624257,0.085547208
"Age[20,60)",0.131875901,0.120178154
"Age[20,60)",0.138165392,0.077578794
"Age[20,60)",0.134701372,0.065542568
"Age[20,60)",0.138308899,0.080438152
"Age[20,60)",0.142356753,0.095565645
"Age[20,60)",0.091577261,0.068342066
"Age[20,60)",0.162781849,0.12394823
"Age[20,60)",0.129376058,0.115549307
"Age[20,60)",0.133984064,0.109772854
"Age[20,60)",0.12142054,0.076346374
"Age[20,60)",0.151169431,0.091874902
"Age[20,60)",0.156513977,0.106880514
"Age[20,60)",0.15145375,0.099330287
"Age[20,60)",0.112144894,0.085209533
"Age[20,60)",0.112042763,0.065877987
"Age[20,60)",0.150878189,0.07489118
"Age[20,60)",0.142112472,0.116987226
"Age[20,60)",0.152267306,0.109182498
"Age[20,60)",0.149782456,0.091187342
"Age[20,60)",0.135629022,0.087850889
"Age[20,60)",0.13950168,0.098811481
"Age[20,60)",0.166784353,0.101553382
"Age[20,60)",0.145779901,0.074144921
"Age[20,60)",0.135168596,0.085824512
"Age[20,60)",0.116047877,0.111890058
"Age[20,60)",0.114125109,0.080704809
"Age[20,60)",0.155590905,0.094238428
"Age[20,60)",0.082456506,0.050554296
"Age[20,60)",0.152631377,0.081963206
"Age[20,60)",0.125645978,0.086260941
"Age[20,60)",0.096163111,0.069216808
"Age[20,60)",0.131300537,0.110467466
"Age[20,60)",0.142772118,0.089510764
"Age[20,60)",0.128364583,0.098672996
"Age[20,60)",0.146375367,0.103614781
"Age[20,60)",0.145951256,0.096177566
"Age[20,60)",0.141170586,0.118934258
"Age[20,60)",0.141444415,0.116336282
"Age[20,60)",0.134863362,0.103119011
"Age[20,60)",0.146453639,0.091844235
"Age[20,60)",0.128760308,0.107338876
"Age[20,60)",0.170434126,0.121175182
"Age[20,60)",0.155038588,0.092301492
"Age[20,60)",0.135959193,0.087657369
"Age[20,60)",0.138890431,0.083654436
"Age[20,60)",0.062297882,0.061182383
"Age[20,60)",0.13529947,0.110999702
"Age[20,60)",0.137623633,0.109627687
"Age[20,60)",0.130258457,0.094741093
"Age[20,60)",0.131379476,0.094634524
"Age[20,60)",0.171715873,0.099111725
"Age[20,60)",0.137780309,0.111812934
"Age[20,60)",0.114669707,0.055785546
"Age[20,60)",0.12479007,0.07430847
"Age[20,60)",0.144636951,0.083064047
"Age[20,60)",0.141575398,0.070648388
"Age[20,60)",0.135434669,0.066955475
"Age[20,60)",0.143656121,0.116449823
"Age[20,60)",0.145225006,0.097551269
"Age[20,60)",0.140174074,0.095692
"Age[20,60)",0.13656122,0.103851052
"Age[20,60)",0.136600161,0.107511677
"Age[20,60)",0.096228542,0.077288283
"Age[20,60)",0.098857159,0.071430852
"Age[20,60)",0.116262101,0.066167766
"Age[20,60)",0.16249843,0.133217802
"Age[20,60)",0.17225385,0.155300387
"Age[20,60)",0.133874125,0.080205103
"Age[20,60)",0.120164592,0.094570905
"Age[20,60)",0.11992817,0.095179628
"Age[20,60)",0.166798645,0.093651362
"Age[20,60)",0.159481504,0.120221418
"Age[20,60)",0.132082395,0.075275559
"Age[20,60)",0.085449563,0.044496032
"Age[20,60)",0.15862944,0.109344758
"Age[20,60)",0.114813813,0.062714106
"Age[20,60)",0.149662466,0.117413233
"Age[20,60)",0.111899381,0.075161657
"Age[20,60)",0.160047109,0.083449496
"Age[20,60)",0.10502858,0.062507434
"Age[20,60)",0.16090317,0.073365029
"Age[20,60)",0.1467378,0.129390092
"Age[20,60)",0.138375036,0.096207066
"Age[20,60)",0.136364735,0.086684099
"Age[20,60)",0.152378884,0.107166384
"Age[20,60)",0.144681336,0.100429857
"Age[20,60)",0.128498574,0.077387581
"Age[20,60)",0.114611174,0.088984811
"Age[20,60)",0.150971436,0.102420259
"Age[20,60)",0.145409474,0.075871212
"Age[20,60)",0.133976348,0.079314389
"Age[20,60)",0.136922171,0.09559999
"Age[20,60)",0.115566061,0.063147344
"Age[20,60)",0.151271574,0.112298516
"Age[20,60)",0.127855061,0.094876859
"Age[20,60)",0.146774856,0.097017368
"Age[20,60)",0.1547539,0.09834443
"Age[20,60)",0.124480221,0.075059973
"Age[20,60)",0.139644379,0.096070053
"Age[20,60)",0.123426763,0.105375369
"Age[20,60)",0.120770773,0.102147603
"Age[20,60)",0.143602285,0.123605969
"Age[20,60)",0.11845767,0.071465983
"Age[20,60)",0.148855588,0.08306027
"Age[20,60)",0.143815981,0.129097235
"Age[20,60)",0.120818485,0.062648234
"Age[20,60)",0.159793019,0.098519068
"Age[20,60)",0.151768042,0.120072472
"Age[20,60)",0.128386334,0.073294504
"Age[20,60)",0.116801477,0.070670495
"Age[20,60)",0.155441157,0.109400488
"Age[20,60)",0.144862586,0.114295017
"Age[20,60)",0.102928229,0.059435621
"Age[20,60)",0.105596876,0.056843535
"Age[20,60)",0.132630037,0.115622787
"Age[20,60)",0.12719339,0.097200468
"Age[20,60)",0.156950121,0.109598251
"Age[20,60)",0.134202146,0.086038065
"Age[20,60)",0.146624685,0.082002732
"Age[20,60)",0.145400894,0.089042596
"Age[20,60)",0.140622849,0.095078955
"Age[20,60)",0.175553197,0.149397972
"Age[20,60)",0.154250811,0.104810525
"Age[20,60)",0.105334266,0.077100271
"Age[20,60)",0.109786041,0.077114475
"Age[20,60)",0.131833446,0.090888783
"Age[20,60)",0.149765858,0.10008508
"Age[20,60)",0.147697138,0.068558593
"Age[20,60)",0.095869754,0.072447343
"Age[20,60)",0.141865319,0.08900364
"Age[20,60)",0.122551201,0.059512127
"Age[20,60)",0.118219012,0.052775189
"Age[20,60)",0.100550044,0.055784883
"Age[20,60)",0.140631263,0.096420239
"Age[20,60)",0.145676167,0.110549278
"Age[20,60)",0.158498803,0.10512391
"Age[20,60)",0.139237913,0.090293868
"Age[20,60)",0.139580845,0.128006346
"Age[20,60)",0.106546259,0.059839518
"Age[20,60)",0.130977719,0.107707612
"Age[20,60)",0.146110193,0.103707937
"Age[20,60)",0.097201662,0.07973569
"Age[20,60)",0.149005671,0.118066059
"Age[20,60)",0.142289633,0.091664433
"Age[20,60)",0.123400044,0.085656004
"Age[20,60)",0.141433297,0.095947292
"Age[20,60)",0.131687004,0.086302835
"Age[20,60)",0.136980425,0.117881233
"Age[20,60)",0.136222205,0.100354756
"Age[20,60)",0.125726048,0.083620676
"Age[20,60)",0.147468215,0.097714952
"Age[20,60)",0.141519864,0.119310519
"Age[20,60)",0.159387146,0.106150802
"Age[20,60)",0.145348603,0.075185719
"Age[20,60)",0.163143299,0.090732358
"Age[20,60)",0.156460418,0.099996701
"Age[20,60)",0.13140301,0.079384913
"Age[20,60)",0.140516923,0.078946233
"Age[20,60)",0.14443459,0.109085937
"Age[20,60)",0.120744741,0.085288606
"Age[20,60)",0.153651604,0.125653768
"Age[20,60)",0.14100856,0.100624412
"Age[20,60)",0.139936905,0.089995854
"Age[20,60)",0.147548087,0.108524646
"Age[20,60)",0.130739013,0.0950338
"Age[20,60)",0.143421458,0.107167073
"Age[20,60)",0.130410345,0.08835564
"Age[20,60)",0.13883414,0.094599806
"Age[20,60)",0.132864895,0.100606733
"Age[20,60)",0.15058628,0.074134439
"Age[20,60)",0.110148207,0.070631893
"Age[20,60)",0.153434548,0.125034702
"Age[20,60)",0.121736631,0.074416192
"Age[20,60)",0.15151724,0.078339321
"Age[20,60)",0.145625892,0.102001436
"Age[20,60)",0.161129551,0.110598413
"Age[20,60)",0.13849503,0.10643179
"Age[20,60)",0.145098011,0.095603323
"Age[20,60)",0.14758468,0.074560051
"Age[20,60)",0.140890671,0.100557403
"Age[20,60)",0.121952019,0.079071145
"Age[20,60)",0.148230736,0.077964733
"Age[20,60)",0.148103224,0.091085683
"Age[20,60)",0.142692117,0.097129251
"Age[20,60)",0.117860828,0.093453282
"Age[20,60)",0.13549268,0.1067174
"Age[20,60)",0.134842589,0.101817933
"Age[20,60)",0.126453747,0.101644239
"Age[20,60)",0.13765921,0.117888733
"Age[20,60)",0.123488549,0.078370383
"Age[20,60)",0.141131536,0.083529563
"Age[20,60)",0.133143666,0.088123789
"Age[20,60)",0.133862238,0.080511081
"Age[20,60)",0.114632656,0.052847965
"Age[20,60)",0.135034933,0.076038463
"Age[20,60)",0.113482194,0.057317247
"Age[20,60)",0.134336233,0.109308867
"Age[20,60)",0.138645097,0.104700096
"Age[20,60)",0.155745259,0.118926597
"Age[20,60)",0.118317989,0.061399583
"Age[20,60)",0.108932089,0.069301569
"Age[20,60)",0.088555782,0.078531704
"Age[20,60)",0.128668154,0.085682362
"Age[20,60)",0.14646325,0.100800645
"Age[20,60)",0.122487229,0.067417092
"Age[20,60)",0.148157705,0.118264628
"Age[20,60)",0.144164744,0.115319427
"Age[20,60)",0.136368012,0.085606359
"Age[20,60)",0.142361356,0.083109072
"Age[20,60)",0.126535784,0.091981228
"Age[20,60)",0.165842264,0.099389878
"Age[20,60)",0.150950679,0.091942893
"Age[20,60)",0.152339535,0.095646643
"Age[20,60)",0.135813432,0.085387798
"Age[20,60)",0.136834643,0.090376606
"Age[20,60)",0.153732768,0.12823363
"Age[20,60)",0.125624204,0.070133337
"Age[20,60)",0.162775156,0.126101499
"Age[20,60)",0.101090564,0.049993329
"Age[20,60)",0.116422706,0.069859435
"Age[20,60)",0.165000494,0.106338558
"Age[20,60)",0.143534653,0.087026534
"Age[20,60)",0.164499854,0.089686564
"Age[20,60)",0.14989367,0.095245219
"Age[20,60)",0.079761606,0.06697609
"Age[20,60)",0.148886461,0.115886937
"Age[20,60)",0.164570618,0.109901484
"Age[20,60)",0.116781341,0.078838155
"Age[20,60)",0.130785338,0.09273426
"Age[20,60)",0.131124068,0.091648805
"Age[20,60)",0.080722854,0.076442084
"Age[20,60)",0.147252818,0.096318004
"Age[20,60)",0.145069156,0.087537767
"Age[20,60)",0.136353447,0.101226799
"Age[20,60)",0.152415101,0.093151599
"Age[20,60)",0.147321356,0.116799894
"Age[20,60)",0.092191072,0.059700757
"Age[20,60)",0.129584333,0.087623409
"Age[20,60)",0.143262605,0.089382551
"Age[20,60)",0.149646875,0.097961558
"Age[20,60)",0.141874157,0.115588625
"Age[20,60)",0.130030758,0.089115547
"Age[20,60)",0.160204875,0.105034079
"Age[20,60)",0.126775569,0.082129744
"Age[20,60)",0.133326397,0.095621428
"Age[20,60)",0.137776104,0.082025181
"Age[20,60)",0.132768633,0.074341227
"Age[20,60)",0.104531301,0.082864833
"Age[20,60)",0.115258898,0.072918148
"Age[20,60)",0.184317186,0.133170869
"Age[20,60)",0.116982344,0.099947865
"Age[20,60)",0.150194805,0.095541983
"Age[20,60)",0.141977266,0.084534575
"Age[20,60)",0.104490829,0.064874478
"Age[20,60)",0.164705411,0.122624157
"Age[20,60)",0.147538951,0.094706829
"Age[20,60)",0.11882415,0.062551754
"Age[20,60)",0.148073656,0.089737607
"Age[20,60)",0.151439837,0.086830891
"Age[20,60)",0.127383058,0.077586975
"Age[20,60)",0.156398569,0.1083788
"Age[20,60)",0.149729077,0.090300974
"Age[20,60)",0.147689695,0.098803129
"Age[20,60)",0.133470555,0.08140317
"Age[20,60)",0.134068923,0.100928122
"Age[20,60)",0.132562964,0.094748921
"Age[20,60)",0.142732311,0.109815974
"Age[20,60)",0.114223514,0.094041623
"Age[20,60)",0.154695333,0.104727813
"Age[20,60)",0.122438154,0.097837205
"Age[20,60)",0.151304977,0.121450348
"Age[20,60)",0.138634073,0.085834296
"Age[20,60)",0.137184147,0.102804009
"Age[20,60)",0.131679196,0.08664029
"Age[20,60)",0.160772333,0.094244855
"Age[20,60)",0.155684249,0.107710014
"Age[20,60)",0.118146373,0.063518455
"Age[20,60)",0.133281007,0.099808726
"Age[20,60)",0.122773128,0.095193098
"Age[20,60)",0.125533595,0.099903402
"Age[20,60)",0.135472736,0.096009872
"Age[20,60)",0.149503447,0.069285317
"Age[20,60)",0.141045099,0.088849625
"Age[20,60)",0.12476257,0.079334973
