AgeGroup,Overexpressed,Underexpressed
"Age[20,60)",0.065526839,0.044011213
"Age[20,60)",0.096736349,0.070739847
"Age[20,60)",0.103739737,0.042319188
"Age[20,60)",0.075552184,0.070797347
"Age[20,60)",0.091733184,0.06265397
"Age[20,60)",0.077168902,0.022677802
"Age[20,60)",0.084122994,0.094302405
"Age[20,60)",0.047986943,0.042891227
"Age[20,60)",0.055619161,0.057615609
"Age[20,60)",0.067689059,0.104290104
"Age[20,60)",0.111707813,0.045952401
"Age[20,60)",0.132490878,0.035231284
"Age[20,60)",0.063740586,0.066638562
"Age[20,60)",0.03585945,0.098098298
"Age[20,60)",0.058250297,0.069263374
"Age[20,60)",0.063696007,0.065662033
"Age[20,60)",0.083344003,0.05068114
"Age[20,60)",0.076785691,0.080982592
"Age[20,60)",0.057809741,0.021459421
"Age[20,60)",0.04815194,0.075720434
"Age[20,60)",0.052723145,0.095936874
"Age[20,60)",0.092591618,0.022958172
"Age[20,60)",0.042048155,0.037806901
"Age[20,60)",0.051792636,0.016805254
"Age[20,60)",0.033760318,0.034280387
"Age[20,60)",0.07972311,0.031838812
"Age[20,60)",0.084061817,0.025079967
"Age[20,60)",0.116455138,0.044313147
"Age[20,60)",0.091486505,0.024783322
"Age[20,60)",0.059729803,0.054030765
"Age[20,60)",0.084992143,0.034850644
"Age[20,60)",0.0125412,0.032209897
"Age[20,60)",0.117405761,0.042744636
"Age[20,60)",0.064511836,0.041802457
"Age[20,60)",0.056011316,0.042263173
"Age[20,60)",0.021192683,0.030750839
"Age[20,60)",0.069903312,0.078186105
"Age[20,60)",0.040350507,0.07025976
"Age[20,60)",0.050846304,0.050490227
"Age[20,60)",0.091670939,0.040559375
"Age[20,60)",0.055263617,0.046820848
"Age[20,60)",0.041289736,0.026675731
"Age[20,60)",0.130312726,0.069582291
"Age[20,60)",0.117051537,0.060216048
"Age[20,60)",0.078683594,0.062681909
"Age[20,60)",0.027669698,0.056721312
"Age[20,60)",0.109208524,0.047320438
"Age[20,60)",0.111608358,0.081111252
"Age[20,60)",0.044903351,0.063991531
"Age[20,60)",0.136087996,0.057749312
"Age[20,60)",0.058726864,0.022935562
"Age[20,60)",0.070489946,0.071208632
"Age[20,60)",0.067736181,0.098621814
"Age[20,60)",0.127091278,0.044173078
"Age[20,60)",0.124301883,0.049709168
"Age[20,60)",0.00376207,0.070812023
"Age[20,60)",0.106216513,0.10314514
"Age[20,60)",0.137204168,0.104009231
"Age[20,60)",0.065959207,0.033306877
"Age[20,60)",0.028212772,0.029963888
"Age[20,60)",0.043028521,0.011594317
"Age[20,60)",0.034859757,0.065620102
"Age[20,60)",0.109336842,0.044725785
"Age[20,60)",0.065634937,0.046187084
"Age[20,60)",0.085604671,0.063991814
"Age[20,60)",0.031315284,0.073320914
"Age[20,60)",0.082122809,0.072624225
"Age[20,60)",0.079323389,0.099161007
"Age[20,60)",0.02938744,0.051676537
"Age[20,60)",0.052478916,0.06594823
"Age[20,60)",0.122596983,0.024583734
"Age[20,60)",0.129679681,0.024102014
"Age[20,60)",0.090921224,0.097100583
"Age[20,60)",0.060713311,0.039594033
"Age[20,60)",0.036364681,0.037526724
"Age[20,60)",0.075817447,0.027953179
"Age[20,60)",0.056537663,0.024964275
"Age[20,60)",0.091603102,0.038965954
"Age[20,60)",0.052795059,0.068399713
"Age[20,60)",0.095068456,0.085842732
"Age[20,60)",0.054989735,0.055391416
"Age[20,60)",0.069628568,0.018781123
"Age[20,60)",0.060243828,0.071361363
"Age[20,60)",0.055332376,0.051323197
"Age[20,60)",0.045894849,0.041675367
"Age[20,60)",0.037348287,0.052364971
"Age[20,60)",0.033282483,0.048774203
"Age[20,60)",0.077789999,0.043370083
"Age[20,60)",0.009413709,0.092585621
"Age[20,60)",0.075780521,0.027701228
"Age[20,60)",0.096809112,0.093447583
"Age[20,60)",0.069113434,0.065916437
"Age[20,60)",0.040211517,0.023059122
"Age[20,60)",0.122776538,0.040523197
"Age[20,60)",0.039969121,0.102775622
"Age[20,60)",0.101259582,0.068065953
"Age[20,60)",0.082159008,0.089276678
"Age[20,60)",0.020924049,0.062673027
"Age[20,60)",0.119551751,0.018772926
"Age[20,60)",0.084772515,0.018841892
"Age[20,60)",0.123123609,0.006278689
"Age[20,60)",0.065328962,0.032173709
"Age[20,60)",0.115275619,0.058941338
"Age[20,60)",0.08388673,0.059499829
"Age[20,60)",0.062594455,0.04626479
"Age[20,60)",0.029570863,0.042239441
"Age[20,60)",0.027617109,0.013577861
"Age[20,60)",0.05107039,0.011372534
"Age[20,60)",0.058501093,0.047134362
"Age[20,60)",0.112669872,0.031730974
"Age[20,60)",0.090299055,0.045918652
"Age[20,60)",0.007848736,0.035351102
"Age[20,60)",0.03307738,0.066183181
"Age[20,60)",0.035562304,0.045438244
"Age[20,60)",0.12283636,0.04589219
"Age[20,60)",0.075668109,0.054941806
"Age[20,60)",0.040326998,0.005965915
"Age[20,60)",0.01267155,0.043271477
"Age[20,60)",0.056365162,0.065334984
"Age[20,60)",0.067166403,0.053738376
"Age[20,60)",0.099352614,0.0473756
"Age[20,60)",0.079861954,0.071982998
"Age[20,60)",0.058328658,0.051631934
"Age[20,60)",0.126078816,0.045613128
"Age[20,60)",0.071098952,0.046291102
"Age[20,60)",0.050320904,0.04061567
"Age[20,60)",0.051522765,0.042169418
"Age[20,60)",0.078909268,0.065861465
"Age[20,60)",0.104771983,0.057767419
"Age[20,60)",0.122136573,0.058666276
"Age[20,60)",0.09957389,-0.00085697
"Age[20,60)",0.094493378,0.044021924
"Age[20,60)",0.012812504,0.072220271
"Age[20,60)",0.07752263,0.054444031
"Age[20,60)",0.059250952,0.076371872
"Age[20,60)",0.08710685,0.093538534
"Age[20,60)",0.147521282,0.041909134
"Age[20,60)",0.066580822,0.09914558
"Age[20,60)",0.030191167,0.027359824
"Age[20,60)",0.076903789,0.041333305
"Age[20,60)",0.066370401,-0.009798198
"Age[20,60)",0.036785052,0.054436314
"Age[20,60)",0.06474533,0.043369452
"Age[20,60)",0.096627096,0.045713623
"Age[20,60)",0.036787914,0.056648813
"Age[20,60)",0.092907514,0.028940821
"Age[20,60)",0.156693075,0.021217592
"Age[20,60)",0.102339872,0.064114233
"Age[20,60)",0.071068364,0.073257875
"Age[20,60)",0.031770626,0.020484212
"Age[20,60)",0.073900737,0.040857165
"Age[20,60)",0.062169719,0.028965467
"Age[20,60)",0.053233045,0.008224029
"Age[20,60)",0.069183298,-0.006571861
"Age[20,60)",0.050019138,0.108011406
"Age[20,60)",0.023163922,0.026454654
"Age[20,60)",0.07242211,0.041419065
"Age[20,60)",0.031092691,0.045529973
"Age[20,60)",0.04592855,0.052119952
"Age[20,60)",0.063296303,0.029800928
"Age[20,60)",0.084809019,0.055364034
"Age[20,60)",0.05239074,0.051851838
"Age[20,60)",0.056811055,0.026564711
"Age[20,60)",0.079898753,0.025243047
"Age[20,60)",0.059161602,0.048515452
"Age[20,60)",0.089495799,0.055784454
"Age[20,60)",0.092768824,0.103015936
"Age[20,60)",0.081082867,0.012051953
"Age[20,60)",0.063783501,0.039209862
"Age[20,60)",0.102823237,0.026015953
"Age[20,60)",0.094345932,0.03239278
"Age[20,60)",0.03968738,0.063963441
"Age[20,60)",0.039303309,0.025632461
"Age[20,60)",0.126501798,0.035721173
"Age[20,60)",0.040662128,0.058281582
"Age[20,60)",0.066735123,0.027172188
"Age[20,60)",0.043091028,0.043009041
"Age[20,60)",0.033876612,0.049760145
"Age[20,60)",0.184322862,0.036567306
"Age[20,60)",0.068673445,0.025047308
"Age[20,60)",0.067197551,0.049636532
"Age[20,60)",0.114059173,0.039852329
"Age[20,60)",0.050981408,0.062170749
"Age[20,60)",-0.000616367,0.075838746
"Age[20,60)",0.005513744,0.013300227
"Age[20,60)",0.075009309,0.045228351
"Age[20,60)",0.072293512,0.049414115
"Age[20,60)",0.107657366,0.045211485
"Age[20,60)",0.137482328,0.040301928
"Age[20,60)",0.043690092,0.044647997
"Age[20,60)",0.039969786,0.014920542
"Age[20,60)",0.039601581,0.066959924
"Age[20,60)",0.054854248,0.014987445
"Age[20,60)",0.104579723,0.075063231
"Age[20,60)",0.029214192,0.03136116
"Age[20,60)",0.093011092,0.015651844
"Age[20,60)",0.060084726,0.024699241
"Age[20,60)",0.066698943,0.026855918
"Age[20,60)",0.106943,0.04754359
"Age[20,60)",0.001169844,0.056811738
"Age[20,60)",0.054248423,0.060933164
"Age[20,60)",0.05228943,0.023935803
"Age[20,60)",0.030418173,0.063634313
"Age[20,60)",0.097189634,0.040627881
"Age[20,60)",0.025809856,0.047870003
"Age[20,60)",0.118392624,0.040516782
"Age[20,60)",0.116488752,0.031910552
"Age[20,60)",0.102823907,-0.010015154
"Age[20,60)",0.137663511,-0.001786444
"Age[20,60)",0.059655883,0.071302668
"Age[20,60)",0.02571765,0.054534571
"Age[20,60)",0.055053,0.047617165
"Age[20,60)",0.083921806,0.019440154
"Age[20,60)",0.049699823,0.063572339
"Age[20,60)",0.027123085,0.057790248
"Age[20,60)",0.141637063,0.038727895
"Age[20,60)",0.030185942,0.067149903
"Age[20,60)",0.045600309,0.016942946
"Age[20,60)",0.076777795,0.036097612
"Age[20,60)",0.035374775,0.027861541
"Age[20,60)",0.073203295,0.051842775
"Age[20,60)",0.087865836,0.043188729
"Age[20,60)",0.069377108,0.036547253
"Age[20,60)",0.077537421,0.048922184
"Age[20,60)",0.057197768,0.055574921
"Age[20,60)",0.052030601,0.046777159
"Age[20,60)",0.081409465,0.023463277
"Age[20,60)",0.06185137,0.024907941
"Age[20,60)",0.011426467,0.072461553
"Age[20,60)",0.033508078,0.015151066
"Age[20,60)",0.040514007,0.029558151
"Age[20,60)",0.074638075,0.018295791
"Age[20,60)",0.104925518,0.066232165
"Age[20,60)",0.094581161,0.047566372
"Age[20,60)",0.095943968,0.064431196
"Age[20,60)",0.078723361,0.073489611
"Age[20,60)",0.080096812,0.054278717
"Age[20,60)",0.071032639,0.036175118
"Age[20,60)",0.071637839,0.020204831
"Age[20,60)",0.006991972,0.07400796
"Age[20,60)",0.063490082,0.061440467
"Age[20,60)",0.02915999,0.040494914
"Age[20,60)",0.048840669,0.063452781
"Age[20,60)",0.024432975,0.052014411
"Age[20,60)",0.072941964,0.053570735
"Age[20,60)",0.015257681,-0.003408484
"Age[20,60)",0.091986913,0.017407418
"Age[20,60)",0.052896356,0.039751322
"Age[20,60)",0.114723413,0.065420089
"Age[20,60)",0.054246024,0.041880183
"Age[20,60)",0.090898824,-0.003625661
"Age[20,60)",-0.011529058,0.049487615
"Age[20,60)",0.027375631,0.064122202
"Age[20,60)",0.089524862,0.01809396
"Age[20,60)",0.092513586,0.048890809
"Age[20,60)",0.016754379,0.017903501
"Age[20,60)",0.051564083,0.055879578
"Age[20,60)",0.129204358,0.060496097
"Age[20,60)",0.029938595,0.017386151
"Age[20,60)",0.018227355,0.018369461
"Age[20,60)",0.050661671,0.047048416
"Age[20,60)",0.061630746,0.024322607
"Age[20,60)",0.067016117,-0.003803395
"Age[20,60)",0.158954828,0.040340338
"Age[20,60)",0.117074011,0.015637675
"Age[20,60)",0.1335566,0.048032208
"Age[20,60)",0.058224851,0.027294871
"Age[20,60)",0.069755095,0.065573087
"Age[20,60)",0.048397606,0.027737575
"Age[20,60)",0.025881484,0.063379177
"Age[20,60)",0.061597439,0.068742574
"Age[20,60)",0.044957458,0.048591166
"Age[20,60)",0.086554835,0.034887327
"Age[20,60)",0.0546887,0.020067329
"Age[20,60)",0.018937815,0.035789415
"Age[20,60)",0.030244797,0.011450228
"Age[20,60)",0.058335862,0.031932175
"Age[20,60)",0.069548967,0.025693713
"Age[20,60)",0.021832156,0.005302829
"Age[20,60)",0.092903881,0.024209232
"Age[20,60)",0.075705513,0.017591989
"Age[20,60)",0.045088591,0.028139714
"Age[20,60)",0.041241273,0.053261624
"Age[20,60)",0.03386925,0.05867899
"Age[20,60)",0.052384575,-0.001973334
"Age[20,60)",0.057979628,0.031334486
"Age[20,60)",0.051513256,0.07161327
"Age[20,60)",0.046676623,-0.00203613
"Age[20,60)",0.032314722,0.050722029
"Age[20,60)",0.094718525,0.027377789
"Age[20,60)",0.03089752,0.051568239
"Age[20,60)",0.058320922,-0.009625849
"Age[20,60)",0.042663946,0.04485904
"Age[20,60)",0.060554516,0.02347536
"Age[20,60)",0.03030636,0.052416959
"Age[20,60)",0.004616939,0.025800254
"Age[20,60)",0.106299207,0.030520163
"Age[20,60)",0.047372408,0.042242014
"Age[20,60)",0.037811938,0.047507074
"Age[20,60)",0.023919878,0.040243177
"Age[20,60)",0.130737988,0.042865637
"Age[20,60)",0.167530552,0.054130193
"Age[20,60)",0.119457176,0.055452472
"Age[20,60)",0.046704476,0.07488468
"Age[20,60)",0.13530812,0.045394075
"Age[20,60)",0.101312437,0.074017015
"Age[20,60)",0.158515349,0.072242811
"Age[20,60)",0.101492749,0.125416997
"Age[20,60)",0.185371959,0.015569809
"Age[20,60)",0.125762994,0.019920192
"Age[20,60)",0.125580662,0.04205741
"Age[20,60)",0.144586162,0.028737456
"Age[20,60)",0.073968366,-0.020716446
"Age[20,60)",0.126558588,0.041488844
"Age[20,60)",0.098475081,0.021015429
"Age[20,60)",0.073238163,0.034672536
"Age[20,60)",0.179639535,0.040282853
"Age[20,60)",0.168261444,0.065412692
"Age[20,60)",0.114314693,0.037914876
"Age[20,60)",0.182679223,0.015222692
"Age[20,60)",0.106558709,0.008371093
"Age[20,60)",0.080521327,0.065852877
"Age[20,60)",0.035503009,0.041309776
"Age[20,60)",0.065448754,0.067049317
"Age[20,60)",0.099307843,0.019772483
"Age[20,60)",0.075031472,0.061656083
"Age[20,60)",0.142541877,0.038904121
"Age[20,60)",0.029342866,0.039425122
"Age[20,60)",0.139340685,0.061004792
"Age[20,60)",0.131692393,0.05097312
"Age[20,60)",0.100937561,0.006211871
"Age[20,60)",0.096970967,0.005147888
"Age[20,60)",0.090118942,0.065677988
"Age[20,60)",0.111941799,0.090524364
"Age[20,60)",0.082935566,0.052060233
"Age[20,60)",0.088884482,0.082255544
"Age[20,60)",0.150492485,0.013350036
"Age[20,60)",0.092957611,0.049003869
"Age[20,60)",0.106956229,0.018759145
"Age[20,60)",0.091967664,0.007223616
"Age[20,60)",0.070833737,0.059919621
"Age[20,60)",0.051994677,0.035750595
"Age[20,60)",0.045070257,0.032238458
"Age[20,60)",0.100135448,0.059477914
"Age[20,60)",0.114604794,0.072301897
"Age[20,60)",0.107990336,0.048803958
"Age[20,60)",0.079553116,0.077637537
"Age[20,60)",0.073744074,0.058157116
"Age[20,60)",0.101578471,0.055526998
"Age[20,60)",0.085519688,0.039050427
"Age[20,60)",0.133174784,0.036711515
"Age[20,60)",0.039959664,0.0491092
"Age[20,60)",0.053859506,0.120606333
"Age[20,60)",0.097940965,0.013419898
"Age[20,60)",0.125615909,0.087628077
"Age[20,60)",0.088877338,0.037149215
"Age[20,60)",0.052031124,0.069114524
"Age[20,60)",0.115288141,0.075069774
"Age[20,60)",0.043948511,0.034302498
"Age[20,60)",0.103439214,0.013042334
"Age[20,60)",0.037438272,0.050048037
"Age[20,60)",0.079307511,0.053578201
"Age[20,60)",0.025411901,0.028236511
"Age[20,60)",0.10418726,0.06164167
"Age[20,60)",0.160204292,0.042784419
"Age[20,60)",0.113592602,0.05593731
"Age[20,60)",0.065433519,0.06529225
"Age[20,60)",0.097793403,0.056277147
"Age[20,60)",0.142489327,0.082789035
"Age[20,60)",0.052432843,0.004137697
"Age[20,60)",0.06578672,0.02615916
"Age[20,60)",0.113867964,0.080100667
"Age[20,60)",0.050481376,0.091811586
"Age[20,60)",0.152900002,0.028427366
"Age[20,60)",0.032235237,0.043749205
"Age[20,60)",0.017812603,0.010307485
"Age[20,60)",0.053646111,0.074746166
"Age[20,60)",0.049351922,0.032294213
"Age[20,60)",0.104266117,0.032651996
"Age[20,60)",0.098706131,0.019250575
"Age[20,60)",0.063658743,0.026984354
"Age[20,60)",0.13329457,0.037266177
"Age[20,60)",0.076708186,0.073471384
"Age[20,60)",0.039010064,0.036333213
"Age[20,60)",0.064688177,0.044957066
"Age[20,60)",0.050895541,0.056627899
"Age[20,60)",0.149451846,0.056044086
"Age[20,60)",0.097245812,0.006709091
"Age[20,60)",0.049470039,0.050495219
"Age[20,60)",0.084874962,0.058607415
"Age[20,60)",0.06638061,0.00911773
"Age[20,60)",0.106590885,0.08092052
"Age[20,60)",0.087005979,0.006409186
"Age[20,60)",0.079546944,0.036419498
"Age[20,60)",0.093410712,-0.015118386
"Age[20,60)",0.099082152,0.067924364
"Age[20,60)",0.150551237,0.024354686
"Age[20,60)",0.080587901,0.05795556
"Age[20,60)",0.035330486,0.039484094
"Age[20,60)",0.076340576,0.008184931
"Age[20,60)",0.100338039,0.047230717
"Age[20,60)",0.069273522,0.045521517
"Age[20,60)",0.10428918,0.061550548
"Age[20,60)",0.194308754,0.005373492
"Age[20,60)",0.146451208,0.036468213
"Age[20,60)",0.063606114,0.016887688
"Age[20,60)",0.123053976,0.047611883
"Age[20,60)",0.089638871,0.048832626
"Age[20,60)",0.114341175,0.036624921
"Age[20,60)",0.053203839,0.030953154
"Age[20,60)",0.084223522,0.036890334
"Age[20,60)",0.09794978,0.051123368
"Age[20,60)",0.072126676,0.027215541
"Age[20,60)",0.109822571,0.037711493
"Age[20,60)",0.079064673,0.035082815
"Age[20,60)",0.080518457,0.048589351
"Age[20,60)",0.08362482,0.087004773
"Age[20,60)",0.061271544,0.008410076
"Age[20,60)",0.105064232,0.073056985
"Age[20,60)",0.116895819,0.047767655
"Age[20,60)",0.066104126,0.008208306
"Age[20,60)",0.026015438,0.024743603
"Age[20,60)",0.065371757,-0.015363156
"Age[20,60)",0.068184459,0.070415756
"Age[20,60)",0.054611193,0.02896019
"Age[20,60)",0.098832542,-0.007777734
"Age[20,60)",0.113684054,0.025074945
"Age[20,60)",0.043402475,0.015043189
"Age[20,60)",0.103066484,0.050603674
"Age[20,60)",0.058308213,0.066217911
"Age[20,60)",0.090687237,0.070004643
"Age[20,60)",0.054176584,0.052092412
"Age[20,60)",0.087208458,0.033342399
"Age[20,60)",0.030658399,0.053266136
"Age[20,60)",0.183196536,0.030046907
"Age[20,60)",0.03339866,0.01799199
"Age[20,60)",0.095593906,0.0381321
"Age[20,60)",0.091472663,0.002986461
"Age[20,60)",0.068893191,0.037953201
"Age[20,60)",0.064590916,0.068398538
"Age[20,60)",0.076295121,0.048313366
"Age[20,60)",0.121426072,0.037654782
"Age[20,60)",0.095933836,0.022123282
"Age[20,60)",0.06286052,0.008283512
"Age[20,60)",0.080845657,0.029791594
"Age[20,60)",0.108809165,0.018430724
"Age[20,60)",0.039058454,0.060506626
"Age[20,60)",0.048347281,0.028540481
"Age[20,60)",0.098490702,0.048562896
"Age[20,60)",0.076192453,0.025356473
"Age[20,60)",0.195447025,0.03396711
"Age[20,60)",0.146319289,0.07694898
"Age[20,60)",0.12146331,0.034338584
"Age[20,60)",0.121087682,0.003611694
"Age[20,60)",0.062349561,0.033204866
"Age[20,60)",0.088977259,-0.013736977
"Age[20,60)",0.030145517,0.025839977
"Age[20,60)",0.092478495,0.071772642
"Age[20,60)",0.066730961,0.030618023
"Age[20,60)",0.137189593,0.040512454
"Age[20,60)",0.156260368,0.020314873
"Age[20,60)",0.08216208,0.058468424
"Age[20,60)",0.060488495,0.027415839
"Age[20,60)",0.090041115,0.002359943
"Age[20,60)",0.075801257,0.022933012
"Age[20,60)",0.068712378,0.014280725
"Age[20,60)",0.142106125,0.033094274
"Age[20,60)",0.0720757,0.035869045
"Age[20,60)",0.088762612,0.006547556
"Age[20,60)",0.046726049,0.040667342
"Age[20,60)",0.04782837,-0.013345978
"Age[20,60)",0.059573857,0.069243492
"Age[20,60)",0.156567398,0.033779189
"Age[20,60)",-0.00137172,0.045985353
"Age[20,60)",0.092538906,0.053501182
"Age[20,60)",0.073912349,0.034964991
"Age[20,60)",0.107740848,0.04588745
"Age[20,60)",0.111092919,0.042520909
"Age[20,60)",0.110334129,0.031458675
"Age[20,60)",0.097100645,0.043923668
"Age[20,60)",0.037345918,0.016769223
"Age[20,60)",0.076720256,0.032920279
"Age[20,60)",0.060143349,0.051139473
"Age[20,60)",0.098225813,0.026720725
"Age[20,60)",0.086020529,0.018680224
"Age[20,60)",0.036682756,0.04210488
"Age[20,60)",0.056204833,-0.001385686
"Age[20,60)",0.071530558,0.016057089
"Age[20,60)",0.054934671,0.026064911
"Age[20,60)",0.11182467,0.084430317
"Age[20,60)",0.133016481,0.035453265
"Age[20,60)",0.073218564,0.02061397
"Age[20,60)",0.04788021,0.040390892
"Age[20,60)",0.110247231,0.010696643
"Age[20,60)",0.079999547,0.011167642
"Age[20,60)",0.008126098,0.011320707
"Age[20,60)",0.105310709,0.056778867
"Age[20,60)",0.072193154,0.045140069
"Age[20,60)",0.074285352,0.026506022
"Age[20,60)",0.140585297,0.023086341
"Age[20,60)",0.125661255,0.03324959
"Age[20,60)",0.084761859,0.035656297
"Age[20,60)",0.010166018,0.062796674
"Age[20,60)",0.137234553,0.025426065
"Age[20,60)",0.069001363,0.041839233
"Age[20,60)",0.10894723,0.069872615
"Age[20,60)",0.07109536,0.047564461
"Age[20,60)",0.070412604,0.046181271
"Age[20,60)",0.062725733,0.065339863
"Age[20,60)",0.084001056,0.007952383
"Age[20,60)",0.132925141,0.065974587
"Age[20,60)",0.091600819,0.035456157
"Age[20,60)",0.06880617,0.082935679
"Age[20,60)",0.121801241,0.06161633
"Age[20,60)",0.067916512,0.05718302
"Age[20,60)",0.082819214,0.027103049
"Age[20,60)",0.015965099,0.016227278
"Age[20,60)",0.029917295,0.006107632
"Age[20,60)",0.0826141,0.085244418
"Age[20,60)",0.016699116,0.079330498
"Age[20,60)",0.036331559,0.059220757
"Age[20,60)",0.019004982,0.035636647
"Age[20,60)",0.05739358,0.039779366
"Age[20,60)",0.086172689,0.005038679
"Age[20,60)",0.06202585,-0.002729925
"Age[20,60)",0.060399197,0.00112822
"Age[20,60)",0.053007329,0.043933742
